name,trend_days,momentum_days,vol_days,target_vol,top_n,sleeve_cap,cagr,vol,sharpe,max_dd,calmar,cvar1,worst_day,worst_month,end_multiple,current_allocation
"trend=100,mom=189,vol=63,target=0.12,top=2,cap=0.67",100,189,63,0.12,2,0.67,0.14720265895071627,0.10586997300224299,1.3531973208687875,-0.15205835827367498,0.9680668699959301,-0.029177165693140248,-0.053423337269485935,-0.08236448688614184,4.1655243566105264,"{""DBC"": 0.24453896674073058, ""SHY"": 0.3387332061264047, ""SPY"": 0.4167278271328647}"
"trend=150,mom=126,vol=126,target=0.08,top=2,cap=0.50",150,126,126,0.08,2,0.5,0.08999164473222288,0.07422850113151688,1.2006056671680272,-0.09301129661308438,0.9675345684791076,-0.019111232431736003,-0.02816147523952013,-0.05358943604082422,2.448116629152939,"{""DBC"": 0.18228572270418578, ""SHY"": 0.5056283899082215, ""SPY"": 0.31208588738759274}"
"trend=100,mom=63,vol=63,target=0.12,top=2,cap=0.33",100,63,63,0.12,2,0.33,0.08356570407022446,0.07422489132486988,1.120820028802296,-0.0865339688983372,0.9656982701024617,-0.019070602405915245,-0.03622292388465911,-0.04603393126062749,2.3022424904909298,"{""DBC"": 0.24453896674073058, ""SHY"": 0.4254610332592694, ""SPY"": 0.33}"
"trend=100,mom=63,vol=126,target=0.06,top=3,cap=0.33",100,63,126,0.06,3,0.33,0.06684240752190451,0.05131582983335854,1.289298353163521,-0.06922779743680041,0.9655428887929943,-0.013303088088673141,-0.025235067351796488,-0.033757796502371096,1.9586906604912746,"{""DBC"": 0.09114286135209287, ""SHY"": 0.5203703962855668, ""SPY"": 0.15604294369379637, ""USMV"": 0.23244379866854392}"
"trend=200,mom=189,vol=21,target=0.12,top=2,cap=0.33",200,189,21,0.12,2,0.33,0.10612927305304942,0.07269560839431019,1.4270204583442732,-0.11010006202915645,0.9639347253496052,-0.018009283027352618,-0.027437184007218427,-0.05377406881754654,2.851999534100706,"{""DBC"": 0.2647944497442933, ""GLD"": 0.3029426718777857, ""SHY"": 0.432262878377921}"
"trend=200,mom=63,vol=63,target=0.12,top=3,cap=0.33",200,63,63,0.12,3,0.33,0.09376279633849283,0.08251838580006346,1.1298672706497963,-0.09728283242260094,0.9638164720696358,-0.02241297592206517,-0.03880517098772578,-0.05247902809914229,2.5375645139403535,"{""DBC"": 0.16302597782715372, ""SHY"": 0.22915547075093645, ""SPY"": 0.2778185514219098, ""USMV"": 0.33}"
"trend=100,mom=189,vol=126,target=0.08,top=2,cap=0.50",100,189,126,0.08,2,0.5,0.10109602328918754,0.07109385720165338,1.393247191151519,-0.10498622045920436,0.9629456403611704,-0.018709645716300027,-0.03666893318506015,-0.05476927543025023,2.7200054799799904,"{""DBC"": 0.18228572270418578, ""SHY"": 0.5056283899082215, ""SPY"": 0.31208588738759274}"
"trend=150,mom=189,vol=63,target=0.08,top=2,cap=0.50",150,189,63,0.08,2,0.5,0.10369015262011705,0.0759563554813305,1.3398435606540209,-0.10785287158375712,0.9614037261825954,-0.020969043013673618,-0.04001864393887489,-0.060056746279761763,2.787328985439065,"{""DBC"": 0.16302597782715375, ""SHY"": 0.5591554707509364, ""SPY"": 0.2778185514219098}"
"trend=100,mom=63,vol=126,target=0.10,top=2,cap=0.33",100,63,126,0.1,2,0.33,0.07998530297767847,0.07030504207856,1.1320763866573873,-0.08328108640064502,0.9604257873497071,-0.017790100870359267,-0.032749459761844346,-0.04616376221530116,2.2244170601432653,"{""DBC"": 0.2278571533802322, ""SHY"": 0.44214284661976777, ""SPY"": 0.33}"
"trend=150,mom=189,vol=63,target=0.12,top=2,cap=0.67",150,189,63,0.12,2,0.67,0.1449171435257115,0.10835693507078073,1.3061566537842162,-0.1509993126385044,0.95972055099778,-0.029788027906779084,-0.053423337269485935,-0.08082965761769956,4.080101005585774,"{""DBC"": 0.24453896674073058, ""SHY"": 0.3387332061264047, ""SPY"": 0.4167278271328647}"
"trend=100,mom=126,vol=63,target=0.12,top=2,cap=0.50",100,126,63,0.12,2,0.5,0.10798689993832356,0.09802569242610724,1.0975821748454513,-0.11256541147130161,0.9593257691405024,-0.026140468084390942,-0.046643232909853075,-0.06474472088987915,2.9021587273947564,"{""DBC"": 0.24453896674073058, ""SHY"": 0.3387332061264047, ""SPY"": 0.4167278271328647}"
"trend=100,mom=189,vol=126,target=0.12,top=2,cap=0.67",100,189,126,0.12,2,0.67,0.14178905338495507,0.1021621082475269,1.3520868466900673,-0.1480133068914764,0.9579480140181925,-0.02710162541843309,-0.053423337269485935,-0.0791551212716266,3.965751694738954,"{""DBC"": 0.2734285840562786, ""SHY"": 0.2584425848623323, ""SPY"": 0.4681288310813891}"
"trend=250,mom=189,vol=63,target=0.06,top=2,cap=0.33",250,189,63,0.06,2,0.33,0.0788345417276417,0.05475182752325641,1.4163425452058214,-0.08232623203368972,0.957587147865347,-0.013859562823606035,-0.0226322559945264,-0.039191849595379136,2.199913255166902,"{""DBC"": 0.12226948337036529, ""GLD"": 0.10978847653743494, ""SHY"": 0.7679420400921998}"
"trend=250,mom=63,vol=126,target=0.12,top=2,cap=0.33",250,63,126,0.12,2,0.33,0.08582507198722888,0.0746965348880235,1.1421669329702295,-0.0896609185285383,0.9572182997423956,-0.01926823782555736,-0.03622292388465911,-0.04598451573824103,2.3526110992768583,"{""DBC"": 0.2734285840562786, ""SHY"": 0.39657141594372136, ""SPY"": 0.33}"
"trend=100,mom=189,vol=21,target=0.08,top=1,cap=0.50",100,189,21,0.08,1,0.5,0.09503340610157052,0.07447292525382057,1.2590389156569064,-0.09932523653567638,0.9567901312516454,-0.019455969096478697,-0.04001864393887489,-0.04038562043905958,2.5683607509442665,"{""DBC"": 0.3530592663257244, ""SHY"": 0.6469407336742756}"
"trend=100,mom=63,vol=21,target=0.08,top=2,cap=0.33",100,63,21,0.08,2,0.33,0.07590214086976688,0.06594319585267866,1.144868182568466,-0.07934600107851053,0.9565969278611022,-0.01681823570859562,-0.03344869450714287,-0.040857674885316664,2.138570958103951,"{""DBC"": 0.1765296331628622, ""SHY"": 0.49347036683713785, ""SPY"": 0.33}"
"trend=100,mom=63,vol=63,target=0.08,top=2,cap=0.33",100,63,63,0.08,2,0.33,0.07258799152196471,0.06537318093272095,1.1069737677410867,-0.07591165267207556,0.9562167199221909,-0.01694045194008093,-0.03119612004358706,-0.04405751145106884,2.0711069260385235,"{""DBC"": 0.16302597782715375, ""SHY"": 0.5591554707509364, ""SPY"": 0.2778185514219098}"
"trend=150,mom=189,vol=126,target=0.10,top=2,cap=0.67",150,189,126,0.1,2,0.67,0.12295621261946899,0.09120803893478557,1.3200070226476674,-0.1286511120494268,0.9557337722213401,-0.02442775561361356,-0.045687897651467524,-0.06824841453550712,3.336391156078588,"{""DBC"": 0.2278571533802322, ""SHY"": 0.38203548738527693, ""SPY"": 0.3901073592344909}"
"trend=150,mom=63,vol=126,target=0.10,top=3,cap=0.33",150,63,126,0.1,3,0.33,0.08685635517529566,0.07325731145546313,1.1761515782149712,-0.0909835700999686,0.9546377997682642,-0.01967995369327016,-0.0331800420851113,-0.05098408240776853,2.3759310278497723,"{""DBC"": 0.1519047689201548, ""SHY"": 0.25802365825685125, ""SPY"": 0.2600715728229939, ""USMV"": 0.33}"
"trend=250,mom=63,vol=126,target=0.10,top=3,cap=0.33",250,63,126,0.1,3,0.33,0.08673340563394882,0.07328788560898124,1.1741450200586532,-0.09098357009996882,0.9532864619254872,-0.01969352458960834,-0.0331800420851113,-0.05098408240776808,2.373139901508043,"{""DBC"": 0.1519047689201548, ""SHY"": 0.25802365825685125, ""SPY"": 0.2600715728229939, ""USMV"": 0.33}"
"trend=150,mom=252,vol=21,target=0.10,top=3,cap=0.33",150,252,21,0.1,3,0.33,0.11415682519645554,0.07762631221860253,1.4345734053532124,-0.11976049202606609,0.9532093870456803,-0.020905021737572638,-0.03622292388465911,-0.05378151531914632,3.0745323378833453,"{""DBC"": 0.14710802763571848, ""SHY"": 0.19289197236428146, ""SPY"": 0.33, ""USMV"": 0.33}"
"trend=100,mom=63,vol=21,target=0.06,top=2,cap=0.33",100,63,21,0.06,2,0.33,0.06561801387242183,0.05727058153518241,1.1407948527823242,-0.06888863469983098,0.9525230708714109,-0.0145093290589248,-0.026324191071931378,-0.03998272495488908,1.935459588839169,"{""DBC"": 0.13239722487214664, ""SHY"": 0.5650735867633341, ""SPY"": 0.30252918836451925}"
"trend=150,mom=189,vol=126,target=0.12,top=2,cap=0.67",150,189,126,0.12,2,0.67,0.14122564962495887,0.10466871827082591,1.3174630210017135,-0.14845176374941338,0.9513234875629218,-0.02765693226438405,-0.053423337269485935,-0.07761492404585435,3.945466694430499,"{""DBC"": 0.2734285840562786, ""SHY"": 0.2584425848623323, ""SPY"": 0.4681288310813891}"
"trend=100,mom=63,vol=63,target=0.10,top=3,cap=0.33",100,63,63,0.1,3,0.33,0.08863244442244622,0.07574832209473369,1.1615437531055643,-0.09318111410906149,0.9511846393970843,-0.02082803699879414,-0.03622292388465911,-0.05039494035459313,2.416583088969419,"{""DBC"": 0.13585498152262812, ""SHY"": 0.3026295589591137, ""SPY"": 0.23151545951825817, ""USMV"": 0.33}"
"trend=250,mom=63,vol=63,target=0.10,top=3,cap=0.33",250,63,63,0.1,3,0.33,0.08839336046019053,0.07646070396451693,1.1485561664426156,-0.09318111410906182,0.9486188409030227,-0.021153759775001172,-0.03622292388465911,-0.05039494035459269,2.411074445168003,"{""DBC"": 0.13585498152262812, ""SHY"": 0.3026295589591137, ""SPY"": 0.23151545951825817, ""USMV"": 0.33}"
"trend=100,mom=63,vol=21,target=0.08,top=3,cap=0.50",100,63,21,0.08,3,0.5,0.09420769296429476,0.07768646862035075,1.200399479246556,-0.0993863662587735,0.947893524137959,-0.021122423124894266,-0.034901229656098286,-0.0712251202348998,2.5483094580667864,"{""DBC"": 0.11768642210857479, ""SHY"": 0.2819653240359592, ""SPY"": 0.2689148341017949, ""USMV"": 0.3314334197536711}"
"trend=150,mom=189,vol=126,target=0.08,top=2,cap=0.67",150,189,126,0.08,2,0.67,0.10338143808238054,0.07598038432136439,1.3357319795982698,-0.10909191324599599,0.9476544594947321,-0.020424045286269916,-0.03666893318506015,-0.05403725544910176,2.779238968543524,"{""DBC"": 0.18228572270418578, ""SHY"": 0.5056283899082215, ""SPY"": 0.31208588738759274}"
"trend=100,mom=126,vol=21,target=0.06,top=2,cap=0.33",100,126,21,0.06,2,0.33,0.0706976081737245,0.058544974439008475,1.198641930335955,-0.07463601828463129,0.9472317762733898,-0.015024237755274132,-0.026324191071931378,-0.03998272495488853,2.0334928700033044,"{""DBC"": 0.13239722487214664, ""SHY"": 0.5650735867633341, ""SPY"": 0.30252918836451925}"
"trend=150,mom=126,vol=21,target=0.08,top=3,cap=0.50",150,126,21,0.08,3,0.5,0.10769285415041607,0.0796061916277714,1.3275879391785756,-0.1137473224801494,0.9467726518943782,-0.021662787298246444,-0.034901229656098286,-0.07008460756817592,2.8941662395916405,"{""DBC"": 0.11768642210857479, ""SHY"": 0.2819653240359592, ""SPY"": 0.2689148341017949, ""USMV"": 0.3314334197536711}"
"trend=100,mom=126,vol=63,target=0.08,top=3,cap=0.33",100,126,63,0.08,3,0.33,0.08554506840176801,0.0663580953886496,1.2729294792076384,-0.0904125028998104,0.9461641438747008,-0.01862098283430442,-0.03119612004358706,-0.04831137468479052,2.346315317392971,"{""DBC"": 0.1086839852181025, ""SHY"": 0.41944816603723367, ""SPY"": 0.18521236761460655, ""USMV"": 0.2866554811300573}"
"trend=100,mom=63,vol=63,target=0.06,top=2,cap=0.33",100,63,63,0.06,2,0.33,0.06214256855658107,0.05543105921585201,1.1177105453128309,-0.06569040408298699,0.9459915709770346,-0.014308199476791432,-0.024101692309202248,-0.03998272495488919,1.8708682712242697,"{""DBC"": 0.12226948337036529, ""SHY"": 0.6693666030632024, ""SPY"": 0.20836391356643236}"
"trend=150,mom=126,vol=21,target=0.12,top=3,cap=0.67",150,126,21,0.12,3,0.67,0.14954105979912202,0.11603313751688128,1.262076625538425,-0.15811038126800592,0.9458016519841388,-0.03228619421056783,-0.05205530682443211,-0.09796594205998921,4.254594085232943,"{""DBC"": 0.1765296331628622, ""SHY"": -0.0770520139460611, ""SPY"": 0.4033722511526923, ""USMV"": 0.4971501296305066}"
"trend=250,mom=189,vol=63,target=0.08,top=2,cap=0.33",250,189,63,0.08,2,0.33,0.0934976271741359,0.06502064084864005,1.4102463273412806,-0.09889480142010287,0.9454250964816654,-0.01622184364931054,-0.02701285656839245,-0.043434711118810254,2.5311797589820118,"{""DBC"": 0.16302597782715375, ""GLD"": 0.1463846353832466, ""SHY"": 0.6905893867895997}"
"trend=250,mom=189,vol=126,target=0.06,top=2,cap=0.67",250,189,126,0.06,2,0.67,0.0811491698593898,0.05724910047699153,1.3945210612749335,-0.08586191683423006,0.9451124881833356,-0.01451127151434174,-0.022379415348245186,-0.041406908122303854,2.249450568263367,"{""DBC"": 0.1367142920281393, ""GLD"": 0.09321273423904411, ""SHY"": 0.7700729737328166}"
"trend=250,mom=189,vol=126,target=0.06,top=2,cap=1.00",250,189,126,0.06,2,1.0,0.0811491698593898,0.05724910047699153,1.3945210612749335,-0.08586191683423006,0.9451124881833356,-0.01451127151434174,-0.022379415348245186,-0.041406908122303854,2.249450568263367,"{""DBC"": 0.1367142920281393, ""GLD"": 0.09321273423904411, ""SHY"": 0.7700729737328166}"
"trend=250,mom=63,vol=21,target=0.12,top=2,cap=0.33",250,63,21,0.12,2,0.33,0.08653608631221554,0.07330559196756548,1.1713809209470898,-0.09163345181369742,0.9443722199634531,-0.019006069525226918,-0.03622292388465911,-0.04593607488746598,2.368666670850187,"{""DBC"": 0.2647944497442933, ""SHY"": 0.4052055502557067, ""SPY"": 0.33}"
"trend=100,mom=126,vol=126,target=0.08,top=3,cap=0.50",100,126,126,0.08,3,0.5,0.09324856771485313,0.0701202682962401,1.309370171524893,-0.09876704980679474,0.9441262839911012,-0.018440951369434598,-0.035657880071878464,-0.04544978712911474,2.525196120217025,"{""DBC"": 0.12152381513612386, ""SHY"": 0.36049386171408915, ""SPY"": 0.20805725825839516, ""USMV"": 0.3099250648913919}"
"trend=150,mom=189,vol=126,target=0.10,top=3,cap=0.33",150,189,126,0.1,3,0.33,0.09923048977383431,0.07287563621698287,1.3376386598431678,-0.10517602408360771,0.9434706306729458,-0.01924542542442455,-0.0331800420851113,-0.050202270116972314,2.672502902110239,"{""DBC"": 0.1519047689201548, ""SHY"": 0.25802365825685125, ""SPY"": 0.2600715728229939, ""USMV"": 0.33}"
"trend=100,mom=63,vol=126,target=0.12,top=3,cap=0.50",100,63,126,0.12,3,0.5,0.10937235726631567,0.09287853501812589,1.166607571341073,-0.11594874222460272,0.9432819638047645,-0.02519043058964758,-0.04297576502678843,-0.06787550576086399,2.9400860644996385,"{""DBC"": 0.18228572270418575, ""SHY"": 0.04074079257113361, ""SPY"": 0.31208588738759274, ""USMV"": 0.46488759733708784}"
"trend=200,mom=63,vol=21,target=0.10,top=3,cap=0.33",200,63,21,0.1,3,0.33,0.0907432944418689,0.07812915412333941,1.153354494690013,-0.09623094372848329,0.9429741715710713,-0.02134892083795031,-0.03622292388465911,-0.05456038140592134,2.4657141921444485,"{""DBC"": 0.14710802763571848, ""SHY"": 0.19289197236428146, ""SPY"": 0.33, ""USMV"": 0.33}"
"trend=150,mom=126,vol=21,target=0.08,top=2,cap=0.33",150,126,21,0.08,2,0.33,0.09029823588429053,0.06810720061999967,1.3062458217344082,-0.09584540222672244,0.942123813833969,-0.017242371567180868,-0.03344869450714287,-0.039191849595379136,2.4552807634678673,"{""DBC"": 0.1765296331628622, ""SHY"": 0.49347036683713785, ""SPY"": 0.33}"
"trend=200,mom=189,vol=126,target=0.12,top=2,cap=0.33",200,189,126,0.12,2,0.33,0.10408222782394683,0.07375720863781265,1.3823577682048387,-0.11048242226517979,0.9420704732027758,-0.018014583439209895,-0.027437184007218427,-0.05405564905426952,2.797634186318741,"{""DBC"": 0.2734285840562786, ""GLD"": 0.18642546847808822, ""SHY"": 0.5401459474656332}"
"trend=100,mom=189,vol=63,target=0.12,top=1,cap=0.50",100,189,63,0.12,1,0.5,0.09763639324808082,0.08204996970429983,1.1790245464277564,-0.10364044489243318,0.9420684497197608,-0.020816358612958958,-0.041093563558827415,-0.041760968769439466,2.6325074589773174,"{""DBC"": 0.48907793348146117, ""SHY"": 0.5109220665185388}"
"trend=100,mom=126,vol=21,target=0.06,top=3,cap=0.33",100,126,21,0.06,3,0.33,0.07828367850476692,0.058438689771964265,1.3218202371674168,-0.08314266536837356,0.9415584424425376,-0.01568764178962179,-0.026324191071931378,-0.04872610427302804,2.188269980801928,"{""DBC"": 0.0882648165814311, ""SHY"": 0.46147399302696945, ""SPY"": 0.20168612557634616, ""USMV"": 0.2485750648152533}"
"trend=150,mom=126,vol=63,target=0.12,top=3,cap=0.50",150,126,63,0.12,3,0.5,0.13330258875613898,0.10091600535060401,1.293470478522903,-0.14158067543188424,0.9415309564635612,-0.02839814560842571,-0.046643232909853075,-0.07243183681594367,3.669961541045956,"{""DBC"": 0.16302597782715372, ""SHY"": 0.12917224905585056, ""SPY"": 0.2778185514219098, ""USMV"": 0.4299832216950859}"
"trend=150,mom=189,vol=21,target=0.12,top=2,cap=0.67",150,189,21,0.12,2,0.67,0.15333340038377807,0.11249861029993176,1.3274253905273492,-0.16290003321347013,0.9412729841671942,-0.030233437089391264,-0.053423337269485935,-0.08082965761769934,4.402709162635203,"{""DBC"": 0.2647944497442933, ""SHY"": 0.13014717352666816, ""SPY"": 0.6050583767290385}"
"trend=100,mom=63,vol=126,target=0.08,top=2,cap=0.33",100,63,126,0.08,2,0.33,0.07150278541946609,0.06340400492311031,1.1233428152949023,-0.07597119165487987,0.9411828860640655,-0.01578056873524286,-0.02816147523952013,-0.04578136960050461,2.0494378057241804,"{""DBC"": 0.18228572270418578, ""SHY"": 0.5056283899082215, ""SPY"": 0.31208588738759274}"
"trend=100,mom=126,vol=21,target=0.08,top=2,cap=0.33",100,126,21,0.08,2,0.33,0.08066159563707176,0.06617849331962394,1.2078896371980132,-0.08577192909304765,0.9404195112548761,-0.016946006560099355,-0.03344869450714287,-0.04255902406754686,2.2389325541278216,"{""DBC"": 0.1765296331628622, ""SHY"": 0.49347036683713785, ""SPY"": 0.33}"
"trend=150,mom=126,vol=21,target=0.06,top=2,cap=0.33",150,126,21,0.06,2,0.33,0.07698760333913057,0.05934212012205983,1.282268199571624,-0.08194606680955208,0.9394911352860255,-0.01504884935853591,-0.026324191071931378,-0.039191849595379025,2.161094949572645,"{""DBC"": 0.13239722487214664, ""SHY"": 0.5650735867633341, ""SPY"": 0.30252918836451925}"
"trend=100,mom=252,vol=21,target=0.12,top=3,cap=0.33",100,252,21,0.12,3,0.33,0.10797200022829778,0.08056983220269383,1.315810465271866,-0.11493148988034052,0.9394466245996765,-0.022204931609221094,-0.03922949842655177,-0.05463323710841084,2.9017532576179974,"{""DBC"": 0.1765296331628622, ""SHY"": 0.16347036683713778, ""SPY"": 0.33, ""USMV"": 0.33}"
"trend=150,mom=126,vol=126,target=0.12,top=2,cap=0.67",150,126,126,0.12,2,0.67,0.1244983245553597,0.10725197592923819,1.1502730302628685,-0.13276587686125918,0.9377283342576112,-0.027760249837099706,-0.041945675199564866,-0.07761492404585457,3.3843041662539384,"{""DBC"": 0.2734285840562786, ""SHY"": 0.2584425848623323, ""SPY"": 0.4681288310813891}"
"trend=150,mom=252,vol=126,target=0.12,top=3,cap=0.33",150,252,126,0.12,3,0.33,0.11526545296835611,0.08073394961469849,1.3947526939319435,-0.12302013618207619,0.9369641145394055,-0.021103658064374666,-0.03622292388465911,-0.05240617802571568,3.1064675555197963,"{""DBC"": 0.18228572270418575, ""SHY"": 0.1756283899082215, ""SPY"": 0.31208588738759274, ""USMV"": 0.33}"
"trend=100,mom=189,vol=21,target=0.06,top=1,cap=0.50",100,189,21,0.06,1,0.5,0.08675827836647643,0.06652225209377162,1.2867654825855848,-0.0926247891355444,0.9366637071585331,-0.017336855215866517,-0.035463044186406084,-0.03922220982037061,2.373704308062873,"{""DBC"": 0.2647944497442933, ""SHY"": 0.7352055502557067}"
"trend=100,mom=63,vol=21,target=0.12,top=2,cap=0.50",100,63,21,0.12,2,0.5,0.10525497757809665,0.09800823800465616,1.0725015006894754,-0.11239381641784763,0.9364837046442943,-0.02548705737251233,-0.05002209460518678,-0.06122852321970296,2.8286642956440007,"{""DBC"": 0.2647944497442933, ""SHY"": 0.23520555025570666, ""SPY"": 0.5}"
"trend=150,mom=63,vol=63,target=0.10,top=3,cap=0.33",150,63,63,0.1,3,0.33,0.08710585054396214,0.07648321118979079,1.1327281601239991,-0.09318111410906171,0.9348015569121773,-0.021139937496529163,-0.03622292388465911,-0.05039494035459258,2.381604041763314,"{""DBC"": 0.13585498152262812, ""SHY"": 0.3026295589591137, ""SPY"": 0.23151545951825817, ""USMV"": 0.33}"
"trend=100,mom=126,vol=21,target=0.12,top=3,cap=0.50",100,126,21,0.12,3,0.5,0.1267998922333302,0.10376262543349554,1.2052134772791805,-0.13569650421642687,0.9344374268558374,-0.029528712296727214,-0.05002209460518678,-0.07853267674931097,3.4569704786792985,"{""DBC"": 0.1765296331628622, ""SHY"": -0.0770520139460611, ""SPY"": 0.4033722511526923, ""USMV"": 0.4971501296305066}"
"trend=100,mom=189,vol=63,target=0.08,top=2,cap=0.50",100,189,63,0.08,2,0.5,0.10515849994083948,0.07473134212343363,1.378400204761414,-0.11256541147130117,0.9341990453937078,-0.020661826302211084,-0.04001864393887489,-0.06122852321970296,2.826099875599393,"{""DBC"": 0.16302597782715375, ""SHY"": 0.5591554707509364, ""SPY"": 0.2778185514219098}"
"trend=100,mom=189,vol=126,target=0.06,top=3,cap=0.33",100,189,126,0.06,3,0.33,0.06964558125900377,0.05135526944410972,1.3395685069580634,-0.07457328686870424,0.9339213032358851,-0.013724217898027857,-0.026613950608263846,-0.033757796502371096,2.0128285258517047,"{""DBC"": 0.09114286135209287, ""SHY"": 0.5203703962855668, ""SPY"": 0.15604294369379637, ""USMV"": 0.23244379866854392}"
"trend=100,mom=63,vol=21,target=0.10,top=3,cap=1.00",100,63,21,0.1,3,1.0,0.11908274507569461,0.10018162201090561,1.1758274111635514,-0.12758274284932591,0.9333765869599643,-0.026953351654333164,-0.0434782682402652,-0.08916719019999364,3.2187353965436185,"{""DBC"": 0.14710802763571848, ""SHY"": 0.10245665504494894, ""SPY"": 0.33614354262724366, ""USMV"": 0.4142917746920889}"
"trend=100,mom=189,vol=126,target=0.12,top=3,cap=0.50",100,189,126,0.12,3,0.5,0.1143820678868408,0.09150838974330382,1.232053516546121,-0.12275374325776556,0.9318010583730598,-0.02520945961251162,-0.04297576502678843,-0.06787550576086376,3.0809965747411594,"{""DBC"": 0.18228572270418575, ""SHY"": 0.04074079257113361, ""SPY"": 0.31208588738759274, ""USMV"": 0.46488759733708784}"
"trend=100,mom=126,vol=63,target=0.06,top=2,cap=0.33",100,126,63,0.06,2,0.33,0.06677851114615407,0.05634653281761957,1.177933002740799,-0.07167771688059388,0.9316495286449864,-0.014546391792770898,-0.024101692309202248,-0.039982724954889415,1.9574721164184095,"{""DBC"": 0.12226948337036529, ""SHY"": 0.6693666030632024, ""SPY"": 0.20836391356643236}"
"trend=100,mom=189,vol=21,target=0.12,top=3,cap=0.50",100,189,21,0.12,3,0.5,0.12638644962361822,0.1011354384929075,1.230209776952889,-0.1356965042164271,0.9313906084274659,-0.028860054433218523,-0.04476609943998104,-0.07853267674931141,3.4438140618228794,"{""DBC"": 0.1765296331628622, ""SHY"": -0.0770520139460611, ""SPY"": 0.4033722511526923, ""USMV"": 0.4971501296305066}"
"trend=200,mom=189,vol=63,target=0.12,top=2,cap=0.33",200,189,63,0.12,2,0.33,0.10288946108369368,0.07353586515276203,1.3715644531451332,-0.11048242226518024,0.9312744866938026,-0.018145826202111127,-0.027437184007218427,-0.05405564905426952,2.7663903160815564,"{""DBC"": 0.24453896674073058, ""GLD"": 0.21957695307486988, ""SHY"": 0.5358840801843996}"
"trend=100,mom=63,vol=126,target=0.06,top=2,cap=0.67",100,63,126,0.06,2,0.67,0.06507950871865198,0.057299048230061565,1.1314026638072172,-0.06991893628144485,0.9307851660770021,-0.014491292361231254,-0.021269375259497757,-0.04138606458772731,1.9253213203850132,"{""DBC"": 0.1367142920281393, ""SHY"": 0.6292212924311662, ""SPY"": 0.23406441554069454}"
"trend=100,mom=63,vol=126,target=0.06,top=2,cap=1.00",100,63,126,0.06,2,1.0,0.06507950871865198,0.057299048230061565,1.1314026638072172,-0.06991893628144485,0.9307851660770021,-0.014491292361231254,-0.021269375259497757,-0.04138606458772731,1.9253213203850132,"{""DBC"": 0.1367142920281393, ""SHY"": 0.6292212924311662, ""SPY"": 0.23406441554069454}"
"trend=150,mom=189,vol=21,target=0.08,top=2,cap=0.50",150,189,21,0.08,2,0.5,0.10939939582436287,0.07916780703898518,1.3539791804392327,-0.11753824304455385,0.9307557522609395,-0.021229099119977113,-0.04001864393887489,-0.06007573497816676,2.9408306892784233,"{""DBC"": 0.1765296331628622, ""SHY"": 0.42009811568444544, ""SPY"": 0.4033722511526924}"
"trend=100,mom=126,vol=126,target=0.12,top=2,cap=0.50",100,126,126,0.12,2,0.5,0.10466411689468536,0.09507906583611919,1.0969206465661456,-0.11248924211041134,0.9304366793755673,-0.02441526027243352,-0.041945675199564866,-0.0671946920797637,2.812991885723219,"{""DBC"": 0.2734285840562786, ""SHY"": 0.2584425848623323, ""SPY"": 0.4681288310813891}"
"trend=100,mom=252,vol=21,target=0.08,top=1,cap=0.50",100,252,21,0.08,1,0.5,0.08824244744479537,0.07276220181372796,1.2012072687908288,-0.09483990902418593,0.9304358086456189,-0.01921681544827768,-0.04001864393887489,-0.042803377989080627,2.407603160107288,"{""DBC"": 0.3530592663257244, ""SHY"": 0.6469407336742756}"
"trend=150,mom=189,vol=63,target=0.08,top=3,cap=0.33",150,189,63,0.08,3,0.33,0.08974176117627941,0.06583190365600725,1.3413222017237088,-0.0965058015327589,0.929910531293982,-0.018182434770819662,-0.028295686648830316,-0.04752736058082352,2.4422915643665952,"{""DBC"": 0.1086839852181025, ""SHY"": 0.41944816603723367, ""SPY"": 0.18521236761460655, ""USMV"": 0.2866554811300573}"
"trend=150,mom=126,vol=126,target=0.06,top=3,cap=0.67",150,126,126,0.06,3,0.67,0.07791123665445898,0.056459964170948646,1.3599772729926276,-0.08379286640891448,0.9298075121842381,-0.015085355837460531,-0.026294288415337822,-0.043169138767377824,2.1804294814934178,"{""DBC"": 0.09114286135209287, ""SHY"": 0.5203703962855668, ""SPY"": 0.15604294369379637, ""USMV"": 0.23244379866854392}"
"trend=150,mom=126,vol=126,target=0.06,top=3,cap=1.00",150,126,126,0.06,3,1.0,0.07791123665445898,0.056459964170948646,1.3599772729926276,-0.08379286640891448,0.9298075121842381,-0.015085355837460531,-0.026294288415337822,-0.043169138767377824,2.1804294814934178,"{""DBC"": 0.09114286135209287, ""SHY"": 0.5203703962855668, ""SPY"": 0.15604294369379637, ""USMV"": 0.23244379866854392}"
"trend=100,mom=63,vol=126,target=0.12,top=2,cap=0.50",100,63,126,0.12,2,0.5,0.09867803490659721,0.09388672056750755,1.051617396395309,-0.10633996101875876,0.9279487594432168,-0.023822620291932852,-0.041945675199564866,-0.0652291848564599,2.6585802099290556,"{""DBC"": 0.2734285840562786, ""SHY"": 0.2584425848623323, ""SPY"": 0.4681288310813891}"
